id,customer_id,order_date
4977,4000,2024-06-26
4978,1668,2024-05-12
4979,4372,2024-05-21
4980,2546,2024-11-16
4981,676,2024-01-22
4982,1824,2024-11-13
4983,1357,2024-03-27
4984,3073,2024-06-25
4985,3260,2024-05-08
4986,547,2024-08-05
4987,2084,2024-10-25
4988,2041,2024-08-28
4989,4535,2024-08-20
4990,1753,2024-07-02
4991,1616,2024-10-05
4992,1850,2024-09-12
4993,2643,2024-05-21
4994,1601,2024-10-05
4995,3397,2024-06-24
4996,4403,2024-02-14
4997,3606,2024-02-07
4998,3800,2024-10-21
4999,619,2024-09-12
5000,1133,2024-03-27
5001,2116,2024-01-01
5002,2340,2024-05-12
5003,2740,2024-05-17
5004,4277,2024-11-18
5005,1488,2024-09-03
5006,1558,2024-11-06
5007,2114,2024-04-23
5008,1045,2024-07-31
5009,2432,2024-07-21
5010,1583,2024-05-25
5011,1309,2024-09-29
5012,4918,2024-02-11
5013,602,2024-01-18
5014,1621,2024-03-04
5015,4881,2024-07-10
5016,4767,2024-02-24
5017,101,2024-11-15
5018,4272,2024-10-05
5019,238,2024-10-15
5020,4026,2024-10-07
5021,2919,2024-06-07
5022,2543,2024-02-11
5023,2004,2024-04-08
5024,1538,2024-08-25
5025,755,2024-03-17
5026,3369,2024-03-13
5027,2259,2024-02-16
5028,3666,2024-06-01
5029,4236,2024-03-24
5030,541,2024-06-26
5031,270,2024-11-16
5032,3461,2024-10-30
5033,3409,2024-03-15
5034,506,2024-10-05
5035,1130,2024-05-11
5036,2080,2024-02-11
5037,3146,2024-10-21
5038,3243,2024-06-09
5039,4909,2024-01-19
5040,362,2024-09-02
5041,3721,2024-11-21
5042,1457,2024-09-18
5043,4068,2024-08-16
5044,4196,2024-02-17
5045,1682,2024-10-26
5046,1053,2024-06-23
5047,2510,2024-06-26
5048,4728,2024-09-12
5049,682,2024-08-16
5050,3933,2024-07-14
5051,2130,2024-02-22
5052,4850,2024-07-12
5053,4017,2024-01-02
5054,3303,2024-07-24
5055,720,2024-10-12
5056,75,2024-01-19
5057,1294,2024-08-02
5058,1923,2024-06-17
5059,4158,2024-11-21
5060,4970,2024-08-15
5061,320,2024-07-06
5062,2150,2024-07-16
5063,1453,2024-10-30
5064,4970,2024-03-09
5065,1556,2024-09-25
5066,4208,2024-08-12
5067,3033,2024-03-08
5068,461,2024-10-10
5069,887,2024-11-12
5070,3534,2024-02-19
5071,3937,2024-02-10
5072,1116,2024-05-30
5073,1076,2024-09-12
5074,3877,2024-08-21
5075,4616,2024-08-23
5076,4908,2024-05-04
5077,1925,2024-07-14
5078,927,2024-05-29
5079,4653,2024-06-11
5080,2282,2024-08-24
5081,1056,2024-09-25
5082,4675,2024-10-23
5083,542,2024-04-06
5084,2162,2024-04-16
5085,2252,2024-06-03
5086,1053,2024-05-13
5087,4570,2024-04-24
5088,2745,2024-06-24
5089,3870,2024-11-08
5090,4482,2024-02-21
5091,4158,2024-02-23
5092,4611,2024-06-09
5093,4526,2024-08-21
5094,4676,2024-09-28
5095,1561,2024-10-17
5096,3763,2024-07-17
5097,1165,2024-04-26
5098,2723,2024-09-29
5099,2359,2024-07-31
5100,471,2024-05-01
5101,1417,2024-10-03
5102,1469,2024-10-13
5103,809,2024-08-02
5104,172,2024-09-02
5105,4127,2024-03-25
5106,4143,2024-03-19
5107,4226,2024-03-22
5108,2400,2024-08-30
5109,1646,2024-10-04
5110,58,2024-04-22
5111,1130,2024-09-23
5112,1354,2024-05-14
5113,768,2024-09-18
5114,3896,2024-02-21
5115,683,2024-10-02
5116,3455,2024-09-09
5117,2009,2024-03-10
5118,3143,2024-07-14
5119,1791,2024-07-29
5120,1478,2024-09-26
5121,886,2024-09-04
5122,3907,2024-05-05
5123,4493,2024-10-02
5124,1539,2024-02-14
5125,2074,2024-10-22
5126,313,2024-05-16
5127,811,2024-08-06
5128,2236,2024-07-05
5129,2858,2024-08-14
5130,2764,2024-08-09
5131,2033,2024-09-16
5132,1508,2024-10-02
5133,4546,2024-06-11
5134,2571,2024-09-18
5135,1895,2024-10-17
5136,2706,2024-07-26
5137,597,2024-04-21
5138,2148,2024-06-13
5139,616,2024-11-09
5140,948,2024-01-05
5141,4652,2024-07-22
5142,4374,2024-02-11
5143,3765,2024-01-10
5144,2014,2024-05-27
5145,3698,2024-02-26
5146,491,2024-01-21
5147,4351,2024-09-17
5148,2429,2024-01-22
5149,4988,2024-03-18
5150,542,2024-04-13
5151,1288,2024-10-18
5152,1634,2024-11-01
5153,4921,2024-03-03
5154,2927,2024-04-21
5155,1353,2024-09-22
5156,4377,2024-04-07
5157,1299,2024-02-26
5158,4869,2024-11-21
5159,3968,2024-01-25
5160,4424,2024-09-25
5161,2259,2024-10-31
5162,4648,2024-04-24
5163,2074,2024-03-20
5164,702,2024-10-19
5165,1920,2024-07-29
5166,2461,2024-01-13
5167,4263,2024-05-19
5168,4265,2024-11-12
5169,4325,2024-06-24
5170,367,2024-02-09
5171,528,2024-08-27
5172,4887,2024-09-19
5173,3719,2024-10-14
5174,3610,2024-08-06
5175,3936,2024-03-28
5176,4620,2024-10-15
5177,2154,2024-09-08
5178,1909,2024-08-05
5179,3013,2024-05-31
5180,4229,2024-04-02
5181,3023,2024-07-17
5182,3484,2024-10-31
5183,2721,2024-11-05
5184,1771,2024-11-06
5185,4114,2024-09-27
5186,1778,2024-04-21
5187,4213,2024-09-26
5188,798,2024-09-15
5189,3216,2024-01-19
5190,3789,2024-05-28
5191,2977,2024-05-30
5192,3738,2024-06-10
5193,1712,2024-11-02
5194,753,2024-09-23
5195,2470,2024-05-01
5196,3970,2024-08-02
5197,1393,2024-01-21
5198,2606,2024-01-06
5199,678,2024-10-15
5200,106,2024-04-07
5201,3288,2024-03-19
5202,4754,2024-08-29
5203,1947,2024-10-30
5204,1096,2024-06-21
5205,1783,2024-11-18
5206,4542,2024-03-28
5207,3258,2024-09-03
5208,1998,2024-09-30
5209,4870,2024-10-02
5210,1562,2024-09-08
5211,4007,2024-05-22
5212,1676,2024-10-20
5213,1123,2024-08-16
5214,3982,2024-07-31
5215,1302,2024-10-13
5216,944,2024-08-22
5217,4551,2024-03-17
5218,946,2024-10-28
5219,601,2024-10-08
5220,2701,2024-03-16
5221,4821,2024-04-24
5222,1418,2024-06-23
5223,1525,2024-03-09
5224,3767,2024-09-22
5225,251,2024-01-29
5226,1545,2024-03-13
5227,79,2024-03-08
5228,3124,2024-10-12
5229,898,2024-07-18
5230,4877,2024-02-16
5231,226,2024-05-26
5232,1210,2024-01-16
5233,4899,2024-06-15
5234,4838,2024-04-18
5235,2179,2024-08-04
5236,2680,2024-04-12
5237,2886,2024-02-20
5238,2807,2024-03-03
5239,704,2024-08-14
5240,2545,2024-04-09
5241,2371,2024-01-03
5242,3282,2024-05-08
5243,4711,2024-06-30
5244,329,2024-10-02
5245,4229,2024-03-01
5246,4931,2024-01-16
5247,121,2024-02-29
5248,965,2024-05-05
5249,4225,2024-08-19
5250,3676,2024-01-20
5251,2077,2024-10-27
5252,333,2024-08-30
5253,3369,2024-08-27
5254,1317,2024-09-14
5255,1197,2024-04-26
5256,3171,2024-07-09
5257,1430,2024-11-02
5258,356,2024-08-10
5259,4235,2024-08-01
5260,1527,2024-05-19
5261,3898,2024-01-29
5262,29,2024-10-31
5263,1014,2024-10-01
5264,2703,2024-05-03
5265,828,2024-07-23
5266,4447,2024-03-26
5267,2025,2024-03-12
5268,299,2024-07-21
5269,1866,2024-01-27
5270,4017,2024-11-01
5271,2112,2024-07-15
5272,755,2024-03-02
5273,770,2024-06-10
5274,3736,2024-07-29
5275,1239,2024-07-27
5276,4930,2024-06-05
5277,2214,2024-02-05
5278,1907,2024-05-15
5279,1565,2024-03-26
5280,1219,2024-03-23
5281,4602,2024-09-14
5282,1358,2024-05-08
5283,3840,2024-05-08
5284,1461,2024-05-20
5285,3986,2024-04-24
5286,1417,2024-03-25
5287,2854,2024-10-19
5288,4857,2024-08-28
5289,4929,2024-07-25
5290,1429,2024-07-03
5291,4379,2024-08-06
5292,4475,2024-11-15
5293,4294,2024-10-19
5294,3063,2024-09-09
5295,3072,2024-01-04
5296,556,2024-02-14
5297,356,2024-09-16
5298,1564,2024-05-14
5299,3501,2024-06-22
5300,1041,2024-04-03
5301,2687,2024-09-06
5302,4475,2024-08-26
5303,4776,2024-08-29
5304,2554,2024-04-04
5305,1780,2024-01-16
5306,4995,2024-09-22
5307,76,2024-05-04
5308,4327,2024-05-28
5309,3320,2024-11-05
5310,2350,2024-02-14
5311,2774,2024-05-29
5312,2263,2024-04-09
5313,3230,2024-07-28
5314,2117,2024-10-08
5315,393,2024-04-19
5316,1109,2024-01-10
5317,4363,2024-07-19
5318,611,2024-11-15
5319,2776,2024-10-26
5320,3999,2024-05-25
5321,673,2024-07-18
5322,3678,2024-11-07
5323,31,2024-07-16
5324,1401,2024-06-22
5325,4072,2024-07-08
5326,617,2024-01-18
5327,4635,2024-04-25
5328,2787,2024-09-10
5329,871,2024-03-15
5330,4197,2024-05-04
5331,3605,2024-07-18
5332,1413,2024-02-01
5333,2740,2024-02-07
5334,941,2024-03-06
5335,341,2024-10-27
5336,2909,2024-07-27
5337,4134,2024-07-26
5338,660,2024-01-03
5339,2034,2024-08-31
5340,1561,2024-01-26
5341,3458,2024-03-22
5342,1657,2024-09-17
5343,2976,2024-09-01
5344,1050,2024-10-27
5345,454,2024-03-23
5346,1705,2024-09-23
5347,2785,2024-06-13
5348,819,2024-11-20
5349,4869,2024-02-10
5350,13,2024-03-20
5351,3980,2024-07-27
5352,921,2024-11-17
5353,4921,2024-09-29
5354,2419,2024-10-14
5355,1315,2024-10-28
5356,3678,2024-06-18
5357,2018,2024-09-08
5358,1229,2024-11-13
5359,4793,2024-01-29
5360,2435,2024-10-17
5361,2869,2024-09-23
5362,2516,2024-02-29
5363,1439,2024-01-10
5364,4165,2024-06-27
5365,3544,2024-10-05
5366,3176,2024-05-08
5367,1782,2024-01-15
5368,2264,2024-02-03
5369,1970,2024-01-29
5370,212,2024-01-22
5371,508,2024-03-10
5372,332,2024-11-04
5373,551,2024-04-07
5374,942,2024-08-04
5375,728,2024-01-28
5376,4976,2024-08-11
5377,2863,2024-11-15
5378,3244,2024-03-29
5379,649,2024-04-10
5380,2738,2024-06-07
5381,2748,2024-05-30
5382,1010,2024-06-24
5383,1551,2024-09-01
5384,804,2024-06-06
5385,4081,2024-06-17
5386,4310,2024-05-02
5387,4265,2024-01-07
5388,3402,2024-05-31
5389,4242,2024-09-18
5390,4612,2024-02-15
5391,3162,2024-07-26
5392,4549,2024-01-03
5393,4156,2024-09-06
5394,528,2024-10-06
5395,3299,2024-08-28
5396,1024,2024-01-25
5397,3735,2024-10-20
5398,433,2024-10-16
5399,1177,2024-08-15
5400,401,2024-01-18
5401,2105,2024-09-29
5402,3051,2024-01-29
5403,2234,2024-05-18
5404,2446,2024-07-14
5405,4701,2024-02-11
5406,2836,2024-04-22
5407,2514,2024-11-01
5408,1774,2024-09-23
5409,1097,2024-04-27
5410,929,2024-08-23
5411,1952,2024-02-03
5412,1974,2024-04-19
5413,1555,2024-10-24
5414,2779,2024-06-18
5415,4422,2024-05-28
5416,995,2024-06-02
5417,613,2024-11-15
5418,2594,2024-09-13
5419,596,2024-01-12
5420,842,2024-07-03
5421,4440,2024-03-01
5422,859,2024-07-26
5423,445,2024-03-26
5424,1789,2024-02-22
5425,4318,2024-10-17
5426,3455,2024-05-31
5427,3953,2024-11-05
5428,4688,2024-11-05
5429,1031,2024-07-30
5430,1296,2024-04-24
5431,2064,2024-09-03
5432,1448,2024-02-25
5433,2046,2024-04-25
5434,4620,2024-09-20
5435,2851,2024-11-04
5436,3825,2024-10-10
5437,2069,2024-09-08
5438,3762,2024-05-24
5439,2276,2024-01-05
5440,1809,2024-08-02
5441,1312,2024-08-03
5442,4056,2024-02-24
5443,2452,2024-02-17
5444,1090,2024-01-17
5445,1673,2024-01-02
5446,3676,2024-08-10
5447,4533,2024-08-19
5448,4925,2024-06-02
5449,4355,2024-07-27
5450,2004,2024-07-31
5451,4199,2024-02-03
5452,4865,2024-04-28
5453,1125,2024-03-22
5454,1222,2024-10-17
5455,2861,2024-10-14
5456,2274,2024-10-08
5457,2991,2024-05-13
5458,2511,2024-03-23
5459,237,2024-06-09
5460,1145,2024-09-07
5461,3254,2024-07-18
5462,3783,2024-02-25
5463,767,2024-03-03
5464,2682,2024-03-12
5465,2666,2024-03-26
5466,1760,2024-08-27
5467,3492,2024-11-20
5468,2816,2024-04-08
5469,3514,2024-03-16
5470,496,2024-02-14
5471,3181,2024-03-11
5472,3931,2024-09-17
5473,2073,2024-11-06
5474,338,2024-08-08
5475,3950,2024-01-22
5476,3109,2024-10-18
5477,1818,2024-08-01
5478,137,2024-06-28
5479,2556,2024-09-07
5480,4416,2024-08-01
5481,916,2024-01-29
5482,3539,2024-04-22
5483,2101,2024-09-17
5484,2908,2024-01-27
5485,2915,2024-04-07
5486,1983,2024-02-08
5487,3871,2024-03-17
5488,4529,2024-10-08
5489,3568,2024-08-13
5490,999,2024-07-08
5491,2148,2024-05-08
5492,4695,2024-05-18
5493,396,2024-02-19
5494,3599,2024-09-17
5495,4511,2024-09-11
5496,939,2024-04-01
5497,1637,2024-02-08
5498,2725,2024-04-20
5499,2511,2024-08-28
5500,4637,2024-01-28
5501,1650,2024-03-16
5502,3691,2024-05-03
5503,3436,2024-07-07
5504,3202,2024-06-24
5505,4180,2024-05-07
5506,4367,2024-08-27
5507,2292,2024-09-13
5508,4484,2024-04-28
5509,214,2024-09-26
5510,3238,2024-08-14
5511,3863,2024-02-29
5512,59,2024-08-07
5513,2931,2024-08-08
5514,4939,2024-05-21
5515,2972,2024-11-09
5516,1528,2024-05-02
5517,123,2024-06-15
5518,3720,2024-03-06
5519,1437,2024-01-02
5520,1163,2024-05-01
5521,3301,2024-04-05
5522,3346,2024-11-01
5523,2487,2024-03-27
5524,562,2024-10-03
5525,3982,2024-10-14
5526,1738,2024-09-05
5527,905,2024-06-18
5528,3555,2024-04-17
5529,4491,2024-05-19
5530,1727,2024-02-22
5531,2924,2024-09-20
5532,3532,2024-10-11
5533,3907,2024-05-08
5534,935,2024-07-05
5535,75,2024-06-28
5536,295,2024-06-21
5537,21,2024-05-19
5538,3243,2024-10-27
5539,1039,2024-04-28
5540,4656,2024-07-08
5541,1110,2024-08-02
5542,3772,2024-02-12
5543,372,2024-03-09
5544,4914,2024-09-07
5545,1175,2024-08-23
5546,1165,2024-02-01
5547,1093,2024-04-18
5548,1284,2024-11-16
5549,2012,2024-02-24
5550,846,2024-07-28
5551,1992,2024-03-17
5552,521,2024-04-12
5553,4467,2024-10-11
5554,4197,2024-08-31
5555,4757,2024-01-30
5556,243,2024-10-09
5557,2801,2024-01-30
5558,4608,2024-01-08
5559,2897,2024-07-15
5560,2603,2024-09-02
5561,2274,2024-01-13
5562,1542,2024-11-11
5563,2766,2024-08-13
5564,2115,2024-08-12
5565,4492,2024-06-06
5566,4708,2024-10-25
5567,3084,2024-08-17
5568,1858,2024-03-23
5569,770,2024-01-15
5570,1423,2024-08-02
5571,407,2024-04-11
5572,2973,2024-07-30
5573,1873,2024-07-28
5574,2695,2024-07-02
5575,2270,2024-09-10
5576,4750,2024-10-28
5577,1182,2024-02-27
5578,1440,2024-05-22
5579,3054,2024-06-01
5580,3334,2024-03-27
5581,2898,2024-10-26
5582,2904,2024-08-16
5583,229,2024-10-11
5584,3960,2024-04-23
5585,1894,2024-02-21
5586,1314,2024-06-29
5587,1071,2024-07-13
5588,975,2024-07-17
5589,1739,2024-02-05
5590,3286,2024-06-03
5591,758,2024-05-21
5592,3096,2024-07-14
5593,321,2024-01-05
5594,2322,2024-09-14
5595,556,2024-04-02
5596,4940,2024-11-09
5597,1387,2024-08-26
5598,4764,2024-09-22
5599,3048,2024-03-05
5600,2428,2024-10-21
5601,2005,2024-07-18
5602,1931,2024-02-24
5603,4842,2024-06-22
5604,4771,2024-03-02
5605,2164,2024-03-10
5606,3868,2024-08-07
5607,2427,2024-08-07
5608,3794,2024-09-13
5609,2514,2024-02-26
5610,3804,2024-10-12
5611,2328,2024-10-11
5612,618,2024-07-06
5613,2166,2024-05-19
5614,3309,2024-01-16
5615,993,2024-03-25
5616,1378,2024-10-22
5617,4382,2024-07-08
5618,3175,2024-03-31
5619,4783,2024-01-25
5620,1306,2024-04-12
5621,4834,2024-05-23
5622,3079,2024-03-31
5623,2687,2024-01-17
5624,2984,2024-09-16
5625,2524,2024-03-21
5626,3583,2024-07-20
5627,1486,2024-11-03
5628,2101,2024-05-20
5629,4582,2024-05-30
5630,3716,2024-07-01
5631,2002,2024-06-25
5632,1388,2024-01-19
5633,3184,2024-01-16
5634,1031,2024-09-08
5635,1766,2024-05-05
5636,4764,2024-02-10
5637,1221,2024-09-30
5638,4931,2024-07-21
5639,4972,2024-09-03
5640,3807,2024-11-18
5641,2415,2024-04-16
5642,4346,2024-11-20
5643,1619,2024-10-15
5644,1264,2024-04-12
5645,872,2024-08-12
5646,835,2024-07-30
5647,2823,2024-08-09
5648,919,2024-03-08
5649,1725,2024-05-26
5650,2414,2024-09-10
5651,1314,2024-05-27
5652,4499,2024-05-21
5653,2106,2024-08-16
5654,2569,2024-09-10
5655,1139,2024-11-20
5656,210,2024-01-31
5657,1065,2024-07-19
5658,4912,2024-04-07
5659,2221,2024-05-26
5660,234,2024-03-27
5661,793,2024-07-19
5662,3111,2024-06-06
5663,2167,2024-05-17
5664,335,2024-11-13
5665,1360,2024-05-13
5666,1215,2024-07-08
5667,4420,2024-11-03
5668,284,2024-07-06
5669,213,2024-08-22
5670,1659,2024-01-03
5671,4079,2024-07-13
5672,4848,2024-02-23
5673,1418,2024-06-19
5674,2387,2024-03-05
5675,1795,2024-03-30
5676,105,2024-01-30
5677,4866,2024-07-18
5678,3894,2024-09-06
5679,3846,2024-04-19
5680,3691,2024-03-23
5681,3293,2024-02-28
5682,379,2024-03-13
5683,3294,2024-03-02
5684,3330,2024-05-20
5685,4809,2024-08-21
5686,3439,2024-10-05
5687,225,2024-11-13
5688,738,2024-02-15
5689,236,2024-09-13
5690,4279,2024-03-30
5691,712,2024-06-10
5692,1889,2024-11-11
5693,4719,2024-05-08
5694,1260,2024-10-06
5695,749,2024-02-14
5696,3987,2024-07-06
5697,3552,2024-09-19
5698,510,2024-07-04
5699,1824,2024-07-05
5700,4881,2024-03-22
5701,2942,2024-08-17
5702,4233,2024-03-03
5703,2135,2024-09-08
5704,1778,2024-11-19
5705,1223,2024-06-08
5706,3668,2024-01-09
5707,1778,2024-04-04
5708,1305,2024-01-17
5709,4860,2024-02-19
5710,702,2024-08-10
5711,2990,2024-08-18
5712,152,2024-03-03
5713,1326,2024-02-22
5714,1302,2024-09-01
5715,3723,2024-07-18
5716,1712,2024-01-16
5717,807,2024-08-10
5718,4331,2024-02-27
5719,2723,2024-01-22
5720,4657,2024-03-05
5721,1326,2024-04-10
5722,4134,2024-03-10
5723,1160,2024-07-19
5724,2870,2024-06-06
5725,4517,2024-08-20
5726,1243,2024-08-06
5727,348,2024-09-04
5728,1832,2024-01-08
5729,1570,2024-10-06
5730,3936,2024-10-09
5731,1919,2024-09-13
5732,3233,2024-11-14
5733,3759,2024-04-20
5734,2356,2024-02-03
5735,1398,2024-03-25
5736,2781,2024-06-23
5737,1825,2024-08-23
5738,2492,2024-07-02
5739,4061,2024-07-06
5740,405,2024-03-07
5741,1722,2024-03-26
5742,2826,2024-11-18
5743,3846,2024-06-08
5744,4211,2024-08-21
5745,3193,2024-02-25
5746,65,2024-11-04
5747,1300,2024-08-14
5748,4921,2024-11-14
5749,1416,2024-10-25
5750,3594,2024-03-11
5751,969,2024-08-30
5752,369,2024-09-13
5753,233,2024-07-17
5754,2243,2024-04-12
5755,3084,2024-03-06
5756,921,2024-10-08
5757,689,2024-09-23
5758,4273,2024-05-13
5759,1470,2024-06-25
5760,4726,2024-08-19
5761,4260,2024-08-17
5762,3623,2024-01-27
5763,2101,2024-03-30
5764,2266,2024-05-26
5765,3790,2024-05-29
5766,824,2024-02-21
5767,3432,2024-02-12
5768,4152,2024-01-07
5769,4214,2024-03-19
5770,798,2024-07-22
5771,780,2024-07-14
5772,2851,2024-09-22
5773,2893,2024-06-12
5774,1894,2024-11-16
5775,3307,2024-02-28
5776,2903,2024-08-23
5777,4804,2024-02-07
5778,3719,2024-03-09
5779,22,2024-07-03
5780,1501,2024-08-26
5781,843,2024-08-20
5782,1761,2024-01-16
5783,3642,2024-10-31
5784,192,2024-07-25
5785,396,2024-07-14
5786,4663,2024-10-19
5787,4327,2024-02-15
5788,874,2024-02-06
5789,2622,2024-07-06
5790,4336,2024-09-13
5791,90,2024-02-20
5792,2280,2024-08-22
5793,457,2024-07-28
5794,2281,2024-11-17
5795,4450,2024-01-01
5796,1005,2024-10-27
5797,4535,2024-09-20
5798,345,2024-09-09
5799,2712,2024-06-16
5800,4753,2024-07-21
5801,2463,2024-06-12
5802,1117,2024-05-23
5803,626,2024-01-17
5804,4380,2024-09-27
5805,1980,2024-07-24
5806,3995,2024-06-15
5807,1679,2024-03-30
5808,223,2024-11-07
5809,744,2024-07-06
5810,463,2024-11-02
5811,1569,2024-10-25
5812,3348,2024-05-28
5813,1737,2024-05-16
5814,4040,2024-08-16
5815,3952,2024-11-08
5816,665,2024-10-14
5817,1357,2024-10-22
5818,1015,2024-11-21
5819,2133,2024-09-27
5820,2669,2024-08-11
5821,1055,2024-02-07
5822,1765,2024-06-14
5823,4459,2024-02-21
5824,2870,2024-04-08
5825,1413,2024-07-04
5826,668,2024-10-24
5827,3371,2024-03-31
5828,1395,2024-02-02
5829,99,2024-04-20
5830,4071,2024-08-20
5831,422,2024-07-30
5832,3651,2024-06-07
5833,4158,2024-04-10
5834,1133,2024-03-14
5835,1703,2024-01-03
5836,3621,2024-10-02
5837,3191,2024-10-15
5838,598,2024-11-02
5839,392,2024-01-03
5840,1076,2024-08-12
5841,2651,2024-07-21
5842,2385,2024-02-15
5843,810,2024-07-20
5844,3310,2024-01-03
5845,3739,2024-05-25
5846,1160,2024-09-11
5847,1532,2024-03-20
5848,4977,2024-09-24
5849,2683,2024-11-08
5850,254,2024-05-02
5851,3549,2024-06-07
5852,3186,2024-05-20
5853,1232,2024-02-11
5854,2424,2024-03-01
5855,3576,2024-06-14
5856,4262,2024-09-10
5857,1574,2024-08-15
5858,2909,2024-04-08
5859,4713,2024-04-11
5860,1626,2024-07-27
5861,3999,2024-06-13
5862,3884,2024-08-07
5863,3516,2024-05-22
5864,3404,2024-08-25
5865,4599,2024-04-17
5866,4681,2024-09-21
5867,1959,2024-06-03
5868,4010,2024-10-20
5869,2736,2024-03-20
5870,4492,2024-06-09
5871,3175,2024-08-02
5872,402,2024-10-31
5873,975,2024-08-04
5874,224,2024-07-06
5875,4614,2024-03-10
5876,236,2024-05-23
5877,3499,2024-08-05
5878,4212,2024-08-03
5879,3235,2024-07-06
5880,226,2024-04-08
5881,2278,2024-04-29
5882,4278,2024-08-12
5883,1342,2024-05-13
5884,4037,2024-10-27
5885,210,2024-09-30
5886,3728,2024-06-03
5887,3929,2024-10-12
5888,4990,2024-02-23
5889,2804,2024-09-13
5890,1110,2024-02-16
5891,2027,2024-10-17
5892,394,2024-03-30
5893,844,2024-06-22
5894,1525,2024-10-31
5895,604,2024-09-28
5896,582,2024-03-03
5897,1940,2024-02-08
5898,133,2024-03-24
5899,2839,2024-07-16
5900,3386,2024-06-04
5901,3771,2024-11-01
5902,2269,2024-05-11
5903,976,2024-11-07
5904,1814,2024-08-01
5905,3264,2024-08-26
5906,1544,2024-09-27
5907,2836,2024-09-22
5908,2739,2024-10-01
5909,1358,2024-01-21
5910,4135,2024-03-03
5911,1317,2024-05-31
5912,162,2024-09-03
5913,1910,2024-01-03
5914,1128,2024-11-08
5915,3871,2024-02-05
5916,1659,2024-11-15
5917,3126,2024-02-26
5918,1964,2024-07-02
5919,2290,2024-08-21
5920,967,2024-06-18
5921,890,2024-02-04
5922,3062,2024-01-25
5923,3630,2024-04-12
5924,3190,2024-03-27
5925,2749,2024-05-24
5926,1667,2024-02-01
5927,3067,2024-08-24
5928,1442,2024-01-15
5929,1068,2024-10-08
5930,4224,2024-05-29
5931,2924,2024-06-04
5932,4254,2024-08-26
5933,3857,2024-09-11
5934,827,2024-07-21
5935,4608,2024-04-21
5936,3986,2024-10-03
5937,2093,2024-08-20
5938,3180,2024-01-23
5939,4539,2024-10-27
5940,3902,2024-11-14
5941,2363,2024-03-09
5942,2225,2024-09-05
5943,1727,2024-07-10
5944,2007,2024-06-19
5945,267,2024-01-05
5946,838,2024-03-19
5947,4585,2024-09-12
5948,4798,2024-11-08
5949,687,2024-07-20
5950,3362,2024-04-21
5951,357,2024-03-16
5952,3816,2024-01-14
5953,872,2024-10-31
5954,1974,2024-08-20
5955,4648,2024-07-17
5956,1811,2024-07-19
5957,4419,2024-09-28
5958,2642,2024-03-30
5959,2229,2024-08-26
5960,3392,2024-03-06
5961,4179,2024-09-18
5962,2351,2024-01-15
5963,4358,2024-05-19
5964,4880,2024-04-02
5965,2740,2024-09-11
5966,2731,2024-01-01
5967,1319,2024-03-02
5968,1536,2024-02-03
5969,4785,2024-04-17
5970,2444,2024-10-29
5971,1773,2024-06-04
5972,3210,2024-05-17
5973,4935,2024-09-17
5974,878,2024-06-02
5975,2871,2024-06-06
5976,3201,2024-08-15
5977,4145,2024-03-18
5978,3748,2024-07-20
5979,2837,2024-01-06
5980,293,2024-10-13
5981,1652,2024-09-30
5982,4632,2024-01-27
5983,4407,2024-02-05
5984,537,2024-08-01
5985,2687,2024-04-20
5986,234,2024-10-09
5987,2653,2024-11-18
5988,2375,2024-08-05
5989,2273,2024-08-14
5990,967,2024-05-15
5991,890,2024-05-14
5992,3864,2024-11-12
5993,3401,2024-04-17
5994,35,2024-03-28
5995,4543,2024-08-23
5996,3524,2024-03-16
5997,1764,2024-06-25
5998,3292,2024-06-05
5999,2489,2024-08-11
6000,2701,2024-01-02
6001,1559,2024-04-11
6002,4691,2024-03-08
6003,2277,2024-06-07
6004,4007,2024-07-15
6005,4440,2024-02-11
6006,1104,2024-08-04
6007,1420,2024-01-29
6008,1479,2024-07-14
6009,3915,2024-04-24
6010,3743,2024-05-12
6011,2957,2024-02-15
6012,1383,2024-11-07
6013,2575,2024-07-18
6014,3385,2024-04-10
6015,1570,2024-07-27
6016,1895,2024-11-11
6017,2244,2024-11-04
6018,1867,2024-08-11
6019,29,2024-04-07
6020,706,2024-09-26
6021,1021,2024-06-20
6022,2064,2024-05-26
6023,1447,2024-08-06
6024,3665,2024-07-06
6025,2988,2024-10-26
6026,3603,2024-04-04
6027,3686,2024-10-21
6028,3369,2024-05-11
6029,3582,2024-10-28
6030,2763,2024-06-27
6031,4038,2024-09-21
6032,573,2024-06-27
6033,4089,2024-08-15
6034,615,2024-01-11
6035,4051,2024-07-06
6036,326,2024-02-15
6037,3741,2024-04-10
6038,359,2024-01-27
6039,3778,2024-05-28
6040,2372,2024-09-03
6041,1722,2024-11-02
6042,1350,2024-03-26
6043,3697,2024-09-19
6044,3897,2024-09-29
6045,4261,2024-03-30
6046,1597,2024-11-06
6047,1628,2024-05-02
6048,2503,2024-06-09
6049,3809,2024-05-17
6050,193,2024-07-19
6051,2675,2024-07-27
6052,3846,2024-01-04
6053,2578,2024-09-29
6054,92,2024-11-19
6055,4235,2024-04-12
6056,481,2024-04-06
6057,2917,2024-04-21
6058,4436,2024-02-06
6059,1076,2024-06-03
6060,2514,2024-09-18
6061,799,2024-10-17
6062,4571,2024-11-14
6063,3950,2024-05-12
6064,605,2024-01-30
6065,2980,2024-08-03
6066,4917,2024-03-10
6067,598,2024-07-04
6068,1533,2024-05-01
